,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
147,Siegbert Frank | Droese,ESN,DE,256949,256949,"Development Programme. Aber der Green Deal der EU verlangsamt gerade das Wirtschaftswachstum in Europa und zerstört unsere industrielle Basis, die Grundlage unseres Wohlstandes.
Es ist kein Wunder, dass der Rest der Welt das Pariser Klimaabkommen und sein Versprechen, die globale Erwärmung auf deutlich unter zwei Grad zu begrenzen, aufgegeben hat. Während nur die Vereinigten Staaten das Abkommen formell verlassen haben, geben viele andere Unterzeichnerstaaten still und schweigend ihre Verpflichtungen auf. Mexikos Präsidentin Claudia Sheinbaum hat die Öl‑ und Gasindustrie ihres Landes ausgebaut, Brasilien tut dasselbe. Diese Länder haben verstanden, dass keine Herausforderung einschließlich der von Mücken und Zecken übertragenen Krankheiten von einer ärmeren Bevölkerung besser bewältigt werden kann. Genau das sind wir in dieser EU unter dem Klimaregime geworden. Wir sind ärmer geworden. Der Green Deal der EU muss beendet werden, damit die Menschen in Europa wieder in Wohlstand leben können und natürlich gesünder.",
148,Seán | Kelly,PPE,EN,96668,96668,", a Choimisinéir, climate change is not just about sea levels and storms. It is already shaping the health threats facing Europe. Warmer winters, shifting rainfall patterns and ecological disruption are bringing mosquito- and tick-borne diseases to new regions which are ill-equipped to deal with them.
Imagine a summer trip to southern France or even northern Germany, where West Nile virus or Lyme disease are not anomalies, but regular occurrences. Whilst obviously a greater burden for those living in these regions, it will also negatively impact our ability and willingness to travel between countries, undermining a key freedom of the European Union.
To keep our continent safe, we must adapt. We need enhanced disease-vector surveillance systems at borders to the EU, along with integration of weather modelling and cross-border disease control. New and dangerous diseases will be commonplace if we do not act swiftly to prepare and defend against their spread.",
149,Maria | Guzenina,S-D,FI,256803,256803," – Arvoisa puhemies, me elämme vaarallisia aikoja Euroopassa. Usein katsomme vaaroja niiden koon mukaan. Ajattelemme, että vaarat ovat näkyviä, että ne on helppo havaita. Mutta todellisuus on, että myös pienemmät vaarat täytyy ottaa tosissaan. Aihe, josta nyt täällä keskustelemme, on hyvin vakava.
Itse tulen Suomesta. Meillä on valtava ongelma punkkien kanssa tällä hetkellä. Mutta jos katsomme maailmanlaajuisesti esimerkiksi hyttysten levittämiä tauteja, emme voi välttyä ymmärtämästä sitä, että ilmastonmuutos on tuonut tänne Eurooppaan sellaisia tarttuvia tauteja, joita hyttyset ja punkit välittävät yhä suuremmissa määrin.
Singapore on hyvä esimerkki siitä, millä tavalla esimerkiksi hyttysten leviämistä pyritään vähentämään. Siellä voidaan jopa määrätä kotitalouksille sakkoja, jos he eivät pidä huolta siitä, ettei heidän tontilleen kerry ylimääräisiä vesialueita. Hyttysethän leviävät vedessä.
Mutta punkkien leviämisen estäminen onkin hankalampi tapaus, ja sen takia meidän pitää pystyä ennaltaehkäisemään niitä sairauksia, joita nämä pienet eliöt ihmisille aiheuttavat. Meillä Suomessa hyvänä esimerkkinä ovat punkkibussit, jotka menevät kylien keskuksiin ja joista ihmiset voivat hakea rokotteensa usein ilmaiseksi, koska me katsomme yhteiskuntana, että punkkien levittämien sairauksien hoito tulee paljon kalliimmaksi kuin rokotteiden antaminen.",
150,Julien | Sanchez,PfE,FR,88552,88552," – Madame la Présidente, Madame la Commissaire, chers collègues, alors que l’Union européenne se prétend toujours la meilleure pour tout, il est cruel de constater que certaines maladies réapparaissent en Europe. Citons d’abord: la rougeole, la diphtérie, le virus du Nil occidental, le chikungunya, la dengue, la tuberculose, la fièvre hémorragique de Crimée-Congo. Plusieurs de ces maladies sont directement liées aux frontières ouvertes et à vos politiques migratoires laxistes qui, en plus de nous amener l’insécurité, nous amènent aussi des maladies disparues.
S’agissant des maladies liées aux moustiques — sujet de notre débat du jour —, des zones entières d’Europe connaissent aujourd’hui des problématiques dignes de pays sous-développés. Alors, j’ai plusieurs questions. Premièrement, n’avez-vous pas honte de voir de telles maladies apparaître et se développer en Europe? Deuxièmement, à part débattre, que fait l’Union européenne et que font les États membres pour protéger la santé publique des Européens et éradiquer ces moustiques? Enfin, Mme von der Leyen, très attachée à la santé publique, compte-t-elle envoyer des SMS qu’elle effacera aussitôt à ce sujet? Ou la protection des Européens vis-à-vis des moustiques n’est-elle pas, à ses yeux, un business suffisamment juteux?",
151,Liudas | Mažylis,PPE,LT,197841,197841," – Pirmininke, komisare, kolegos. Jog klimato kaita įtakoja erkių aktyvumą – neginčytina. Neabejotina ir kad skiepai gelbsti. Pakanka palyginti Austriją ir Šveicariją: vienoje skiepijimas nuo erkinio encefalito visuotinis, kitoje ne, ir žmonių sergamumas aiškiai įrodo skiepijimo privalumus. Agresyvėja erkės, gripas, koronavirusas – turi agresyvėti ir skiepijimo kampanijos. Dabar daugelyje valstybių jos drungnos. Dažnu atveju sąmoningumą turi demonstruoti pacientas, o juk tai – valstybių narių sveikatos institucijų pareiga. Privalo būti pakankamas vakcinų kiekis, rizikos grupių pacientai turi būti skiepijami nemokamai, kiti – aiškiai ir įsakmiai informuojami. Sprendimai reikalingi visos Europos Sąjungos mastu. Tai būtų tinkamas įnašas į Europos sveikatos sąjungos kūrimą.",
152,Rody | Tolassy,PfE,FR,256888,256888," – Madame la Présidente, j’ai entendu ici plusieurs intervenants découvrir une maladie, découvrir le moustique. Pour autant, je suis témoin, moi-même: il y a vingt-cinq ans, j’ai eu la dengue; il y a dix ans, j’ai eu le chikungunya, et je suis citoyen européen. Il a fallu un malheur pour que, enfin, on parle un peu de cette maladie, de cette problématique, qui touche depuis un certain temps près de quatre millions de nos concitoyens ultramarins de l’Union européenne. Dans ce Parlement, on les oublie; on n’en parle pas, et il faut un malheur pour en parler. Nous pouvons donc nous en réjouir.
J’ai cru entendre, chez certains, à l’extrême gauche ou à gauche, la décroissance. Moi, je prône une chose: la décroissance de la bêtise et la croissance du bon sens et de l’intelligence. Car, dans nos territoires, il faut de la croissance, il faut des infrastructures. Ce n’est pas cela qui réglera le problème.",
153,Bogdan | Rzońca,ECR,PL,197545,197545," – Pani Przewodnicząca! Przysłuchuję się z ciekawością tej debacie, bo ona jest bardzo ważna, bo dotyczy naszego zdrowia. Ale do kogo my możemy mieć pretensje, jeśli chodzi o ten wzrost zagrożenia, jak nie do tych, którzy podpisują w imieniu Unii Europejskiej coraz więcej różnorakich umów handlowych? Jeśli wejdzie w życie umowa z Mercosurem, to do Europy przyleci więcej samolotów. Do Europy przypłynie więcej statków. Będzie więcej kontenerów. I jest pytanie, chyba retoryczne: czy przez to nie zwiększy się przypływ zagrożeń związanych, no właśnie, z insektami? Bo jak czytamy, najwięcej gatunków komarów – wyczytałem, że jest to 447 gatunków komarów – jest w Brazylii. No więc jak będziemy mieć Mercosur, będziemy mieć więcej problemów.",
154,Lukas | Sieper,NI,IT,256971,256971," – Signora Presidente, onorevoli colleghi, cari cittadini d'Europa, il cambiamento climatico non è solo un problema ambientale è anche una minaccia per la salute di tutti noi.
Con il caldo che aumenta, nuovi insetti arrivano in Europa: zanzare tse-tse, parassiti che portano malattie come la dengue, il virus del Nilo e la malaria. Queste non sono paure lontane, sono fatti.
Chi dice di difendere il popolo deve proteggere la sua salute. Possiamo avere idee diverse su come fare la transizione ecologica, ma chi nega il problema o accusa l'Unione europea per le sue azioni, abbandona i cittadini e lascia il campo alle malattie e alla paura. Difendere il clima significa difendere la vita e questo è il nostro dovere come europei.
Und vielleicht ein letztes Wort auf Deutsch: Niemand braucht die AfD, niemand braucht die ESN. Sie säen nur Angst und Unruhe in den Herzen unserer Menschen, und das ist eine Schande für Deutschland und eine Schande für Europa.",
159,Seán | Kelly,PPE,EN,96668,96668,"A Uachtaráin, imagine you were stuck under rubble after one of the most deadly earthquakes in Afghanistan's recent history, and you can't be helped because of the Taliban's rule of no skin contact with unrelated males and females.
The marginalisation of women in Afghanistan has reached new heights. Bans on women working in NGOs, studying, and restrictions on their travel have massively impacted women's access to healthcare and humanitarian aid. Women also face increased gender-based violence following disasters, brought on by the intense pressure on communities through displacement, loss of livelihoods and more.
I applaud the work of organisations such as UN Women, who are doing extraordinary work to help people on the ground. These organisations need financial support, and I urge the world to not turn their backs on the Afghan women and girls, and the organisations dedicated to help them.",
161,Seán | Kelly,PPE,GA,96668,96668,"A Uachtaráin, Gan dabht ar bith, tá cogadh uafásach ar siúl san Úcráin. Agus ag an am céanna, bhí Uachtarán Mheiriceá Donald Trump ag caint faoi shíocháin, rud nach bhfuil aon suim ag an Rúis ann. An tslí is fearr chun síocháin a bhaint amach ná an cogadh a bhuachaint, agus ag caint faoi i lár an chogaidh, tá sé cosúil le foireann peile ag caint faoi cheiliúradh i lár cluiche. Caithfidh tú an cluiche a bhuachaint agus ansin is féidir leat é a cheiliúradh agus an tslí is fearr chun síocháin a bhaint amach ná go ndéanfadh muintir na hÚcráine an cogadh a bhuachaint agus a tír a choimeád. Maidir leis na hionsaithe éagsúla atá an Rúis ag déanamh orainn, cosúil le dróin, teachtaireachtaí cibirionsaithe agus ag cur isteach ar ár ndaonlathas, caithfimid ár mbonneagar a fhorbairt go práinneach chun sinn féin a chosaint ó na hionsaithe éagsúla seo ón Rúis. Maith thú, a Úcráin.",
